	101-1001.1	101-1001.2	101-1001.4	101-1002.2	101-1002.4	101-1002.7	101-1003.1	101-1003.2	101-1003.4	101-1003.6	110-1002.6	110-1003.1	110-1003.2	110-1003.3	110-1003.6	110-1004.1	110-1004.7	110-1005.3	110-1005.4	110-1005.6	110-1005.7	114-1002.3	114-1002.5	114-1002.6	114-1003.3	114-1004.2	114-1004.6	114-1005.2	114-1005.5	116-1001.4	116-1001.7	116-1001.U	116-1002.2	116-1002.4	116-1002.6	116-1003.1	116-1003.2	116-1003.3	116-1003.6	116-1003.7	116-1004.2	116-1004.4	116-1004.5	116-1004.6	116-1006.1	116-1006.2	116-1006.4	116-1008.1	116-1009.2	116-1010.5	116-1011.2	116-1011.4	116-1012.1	116-1012.2	116-1012.4	116-1012.5	117-1945.7	120-2201.2	120-2201.5	120-2201.6	120-2201.7	120-2203.2	120-2203.4	120-2203.5	120-2203.6	120-2203.7	120-2205.2	120-2205.4	120-2205.5	120-2205.U	122-1001.1	122-1001.4	122-1001.5	122-1001.6	122-1001.7	122-1002.2	122-1002.6	122-1003.1	122-1003.2	122-1003.3	122-1003.5	123-1001.5	128-1001.1	128-1001.U	128-1002.1	128-1002.2	128-1002.3	128-1002.6	128-1002.7	130-1001.3	130-1001.5	130-1001.6	130-1001.7	131-1001.2	131-1001.3	139-1001.3	139-1001.4	139-1001.U	139-1002.2	139-1002.3	139-1002.7	140-1002.3	140-1002.5	140-1003.3	146-1001.2	146-1001.3	146-1001.4	146-1001.5	146-1001.6	146-1002.1	146-1002.2	146-1002.7	146-1003.4	146-1003.5	146-1004.1	146-1004.2	146-1004.4	146-1004.6	146-1004.7	101-1002.6	101-1003.5	110-1004.2	114-1003.2	116-1010.2	117-1945.5	Mock20241216a	101-1001.3	101-1001.5	101-1001.6	101-1001.7	101-1002.3	101-1002.5	101-1002.U	101-1003.3	101-1003.7	103-1001.1	110-1002.1	110-1002.2	110-1002.3	110-1002.4	110-1002.5	110-1002.7	110-1003.4	110-1003.5	110-1003.7	110-1004.3	110-1004.4	110-1004.5	110-1004.6	110-1005.2	110-1005.5	114-1002.2	114-1002.4	114-1002.7	114-1003.7	114-1004.1	114-1004.4	114-1004.5	114-1005.4	114-1005.6	114-1005.7	116-1001.2	116-1001.3	116-1001.6	116-1002.3	116-1002.5	116-1002.7	116-1003.4	116-1003.5	116-1003.U	116-1004.1	116-1004.3	116-1004.7	116-1006.5	116-1006.U	116-1007.1	116-1007.2	116-1007.4	116-1007.5	116-1008.4	116-1008.5	116-1009.1	116-1009.4	116-1009.5	116-1010.4	116-1011.1	116-1011.5	117-1945.1	117-1945.2	117-1945.3	117-1945.4	117-1945.6	120-2201.1	120-2201.3	120-2201.4	120-2203.1	120-2203.3	120-2203.U	120-2204.1	120-2204.2	120-2204.4	120-2204.5	120-2204.U	120-2205.1	122-1001.2	122-1002.1	122-1002.3	122-1002.4	122-1002.5	122-1002.7	122-1003.4	122-1003.6	122-1003.7	123-1001.1	123-1001.2	123-1001.3	123-1001.4	123-1001.6	123-1001.7	128-1001.2	128-1001.3	128-1001.4	128-1001.6	128-1001.7	128-1002.5	130-1001.2	130-1001.4	131-1001.1	139-1001.2	139-1001.5	139-1001.6	139-1001.7	139-1002.4	139-1002.5	139-1002.6	140-1002.4	140-1002.7	146-1001.1	146-1001.7	146-1002.3	146-1002.4	146-1002.5	146-1002.6	146-1003.1	146-1003.2	146-1003.3	146-1003.6	146-1003.7	146-1004.3	146-1004.5
101-1001.1	0	0.2943329513072968	0.665436327457428	0.844102144241333	1.079339742660522	1.034286141395569	0.854030430316925	0.7823307514190674	0.5307198762893677	0.7879023551940918	0.8763828873634338	1.186095595359802	1.210284471511841	1.558211088180542	1.053287744522095	0.690137505531311	0.6954682469367981	1.0464848279953	0.9181573390960693	1.069016814231873	1.092448353767395	0.6984797716140747	0.6691411733627319	0.7796858549118042	0.8808618783950806	0.9027188420295715	0.8157095313072205	0.9942318797111511	1.041516661643982	1.540156960487366	0.5698444843292236	0.5869836807250977	1.008005738258362	1.050257444381714	0.4613356590270996	1.240653872489929	1.674497485160828	1.611428499221802	1.54791259765625	0.9283154606819153	1.112441062927246	1.032505393028259	0.7712075114250183	0.8839555978775024	0.9165859818458557	1.021150946617126	0.9764052629470825	1.117443799972534	1.657412171363831	1.159078478813171	1.129321932792664	0.7716751098632812	1.041710615158081	1.095220923423767	1.112667083740234	0.7826957106590271	1.02820348739624	0.9322875738143921	1.22413158416748	1.038220405578613	1.173064470291138	0.6375370025634766	1.521453738212585	1.250696182250977	0.6448827981948853	0.8337777256965637	1.39690089225769	1.247721076011658	0.8051610589027405	0.9503147602081299	0.7767008543014526	0.7840660214424133	0.9310717582702637	1.166985988616943	0.8211403489112854	1.115207314491272	1.126933336257935	0.627703070640564	0.6952199935913086	0.6659544706344604	0.6879429817199707	0.5156957507133484	1.031330227851868	0.7713434100151062	0.8352671265602112	0.9125074744224548	0.9526317119598389	0.7441220283508301	0.8694236278533936	1.53078293800354	0.8480091691017151	0.7162590026855469	0.723454475402832	0.6940867900848389	0.7722898125648499	1.127374410629272	0.9853188395500183	1.164909362792969	0.6546236872673035	0.8071246743202209	0.6654918193817139	0.8925781846046448	1.146661400794983	1.457890152931213	1.290904879570007	1.22197687625885	1.297999739646912	0.622226357460022	0.803952157497406	1.083021998405457	1.160369634628296	1.012446522712708	1.052069067955017	0.9526504278182983	0.9903334379196167	1.058404803276062	1.192097187042236	0.9632534384727478	1.106067061424255	0.8012439608573914	0.7689907550811768	1.302543759346008	0.9903017282485962	1.173521637916565	0.7634170651435852	1.168201208114624	0.6737276911735535	0.3902630507946014	0.5836139917373657	0.5999258160591125	1.554534435272217	0.8376670479774475	1.058765292167664	0.7472758889198303	0.569097638130188	0.9397952556610107	1.238181352615356	1.274652242660522	1.356846690177917	1.338868379592896	1.017656683921814	0.5391649603843689	1.168505430221558	1.285561680793762	1.061762928962708	1.362319231033325	1.411787986755371	1.458318829536438	0.6538932323455811	1.053168296813965	0.8051665425300598	0.8918420672416687	0.6944124102592468	1.453728199005127	1.043990612030029	0.9501574039459229	0.8507224321365356	0.977830171585083	0.7469350099563599	0.9950140714645386	0.8379965424537659	0.9864314198493958	1.512919664382935	1.53656268119812	1.152779221534729	0.703812301158905	0.7003805637359619	1.245623826980591	1.278487682342529	0.9429642558097839	1.240344882011414	1.762489080429077	1.092835664749146	0.5696329474449158	0.6375733613967896	0.740489661693573	0.9570742845535278	1.047245264053345	0.6844388842582703	0.8570085763931274	0.5006799101829529	0.9854316115379333	1.41307520866394	0.4995926916599274	1.550824880599976	1.101062297821045	0.9196886420249939	1.013528823852539	0.7946571707725525	1.509187579154968	1.240422487258911	1.110167860984802	0.9758079051971436	1.463944792747498	1.341631770133972	0.5884097814559937	1.453452348709106	0.7354013323783875	1.330376148223877	1.022792339324951	1.199226975440979	1.244993329048157	1.386971712112427	1.309910178184509	0.712094783782959	1.137898564338684	0.8466572165489197	1.998340010643005	1.192641258239746	1.119342088699341	0.8108378648757935	0.7100694179534912	0.9965437054634094	0.6809059381484985	0.5877636671066284	1.417278170585632	1.274906754493713	0.8093889951705933	0.9170361161231995	1.396204471588135	1.438469052314758	1.501524090766907	0.7941426634788513	0.7195317149162292	0.9205437302589417	0.9078554511070251	1.173596620559692	0.5925799012184143	1.072413921356201	1.003938794136047	0.6279307007789612	0.6189630627632141	0.7764847278594971	0.6599228978157043	0.6283109784126282	0.8838042020797729	0.8545258045196533	1.110704898834229	0.9453235864639282	1.238971829414368	0.8417515158653259	0.9065954089164734	0.9941767454147339	0.8521144986152649	0.8331437706947327	1.12103283405304	0.9668588638305664	0.8258304595947266	1.135294795036316	1.294949293136597
101-1001.2	0.2943329513072968	0	0.5437539219856262	0.7788083553314209	1.011178255081177	0.9679630398750305	0.776858925819397	0.7217457294464111	0.6268739700317383	0.7707024812698364	0.8169729709625244	1.035075783729553	1.060530424118042	1.468780755996704	0.9609624147415161	0.55615234375	0.7241721749305725	1.022658944129944	1.078868508338928	0.9957767724990845	1.010640263557434	0.701010525226593	0.66460782289505	0.6715425252914429	0.8573026061058044	0.8726904392242432	0.8127313852310181	1.003203749656677	0.9127347469329834	1.543134570121765	0.5848544836044312	0.6326797008514404	0.8678538799285889	1.08964741230011	0.5666177868843079	1.152939319610596	1.655858755111694	1.534669160842896	1.546938180923462	0.8595345020294189	1.02935802936554	1.048090219497681	0.7655460238456726	0.806060791015625	0.8991578817367554	0.9871742725372314	1.008407115936279	1.008704662322998	1.665968418121338	1.061389088630676	1.038664698600769	0.6613529324531555	0.8678736090660095	0.927014946937561	1.006561756134033	0.6713879108428955	0.9658656716346741	0.7563963532447815	1.035048484802246	0.8546985983848572	1.041928648948669	0.5626470446586609	1.519496083259583	1.182650327682495	0.6466988325119019	0.7532633543014526	1.293718934059143	1.173174381256104	0.6820976138114929	0.7954505681991577	0.7628190517425537	0.7527732253074646	0.8728603720664978	1.086096525192261	0.796025812625885	1.067480683326721	1.036392331123352	0.6556314826011658	0.7040631771087646	0.6856054663658142	0.6952728033065796	0.4135644435882568	0.9943658709526062	0.7309510707855225	0.798132061958313	0.8769530653953552	0.9006366729736328	0.7345070242881775	0.8228472471237183	1.513921499252319	0.8150889873504639	0.7094687223434448	0.744001567363739	0.6334205269813538	0.7808541655540466	1.061248779296875	0.9272967576980591	1.145249247550964	0.7003079056739807	0.7868868112564087	0.7159039974212646	0.8189847469329834	1.050983667373657	1.456249356269836	1.246507167816162	1.119053721427917	1.214298486709595	0.5702478885650635	0.7032763361930847	1.010718464851379	1.090259909629822	0.9470493793487549	1.057875275611877	0.911271333694458	0.902843177318573	0.9942945837974548	1.099408507347107	0.8945188522338867	1.013629555702209	0.7659284472465515	0.7582302689552307	1.158003330230713	0.8706012964248657	1.10566771030426	0.7888439893722534	1.068774819374084	0.6428918838500977	0.4783389568328857	0.491925984621048	0.6075224280357361	1.488981366157532	0.7437816262245178	1.018121242523193	0.7469834089279175	0.7089879512786865	0.8919705152511597	1.083805561065674	1.121377825737	1.294158697128296	1.240637063980103	0.9765921235084534	0.6027328968048096	1.140452146530151	1.149188041687012	0.9627942442893982	1.355613231658936	1.388411521911621	1.429932951927185	0.7115660905838013	0.970294713973999	0.8423084020614624	0.7835557460784912	0.6809329986572266	1.408161759376526	0.9239307641983032	0.9239460229873657	0.7893696427345276	0.9849801063537598	0.710378110408783	0.9503055810928345	0.7881123423576355	0.8657137751579285	1.512111902236938	1.532591462135315	1.139419674873352	0.6761409044265747	0.6799432635307312	1.172697901725769	1.175169348716736	0.7736237049102783	1.170294404029846	1.787198185920715	1.012214541435242	0.5926268696784973	0.6325991153717041	0.8096053600311279	0.9798287153244019	1.147922873497009	0.6861658692359924	0.8365688920021057	0.4820447564125061	0.8965161442756653	1.406664609909058	0.5027477145195007	1.403372526168823	1.004768371582031	0.8397454023361206	0.9467337131500244	0.760759174823761	1.506475567817688	1.199612855911255	1.042469143867493	0.8131490349769592	1.453383445739746	1.285691857337952	0.5941395163536072	1.448559999465942	0.6812785267829895	1.163737535476685	0.8578200936317444	1.164378046989441	1.218712687492371	1.224077939987183	1.199076056480408	0.7841893434524536	1.077340602874756	0.8412430882453918	1.953735113143921	1.095644950866699	1.038704752922058	0.7494620084762573	0.7154749035835266	0.9489427804946899	0.700694739818573	0.6474307179450989	1.414664149284363	1.218588829040527	0.7291490435600281	0.8231701254844666	1.380810856819153	1.412875294685364	1.493344068527222	0.7480105757713318	0.6952740550041199	0.858646035194397	0.8397618532180786	1.155073642730713	0.5431037545204163	0.9988686442375183	0.935392439365387	0.5789492726325989	0.6132709383964539	0.7127801775932312	0.703322172164917	0.6905555129051208	0.8036644458770752	0.8010731935501099	1.050292015075684	0.8716437220573425	1.113380432128906	0.8504050374031067	0.8294305205345154	0.908273458480835	0.8558545708656311	0.8667542934417725	1.124527335166931	0.9548562169075012	0.8471336960792542	1.058286547660828	1.209776282310486
101-1001.4	0.665436327457428	0.5437539219856262	0	0.5709657073020935	0.6496434807777405	0.6398003697395325	0.6674095392227173	0.6199996471405029	0.7269369959831238	0.791261613368988	0.6201329231262207	0.7552006840705872	0.7746931910514832	1.256972193717957	0.7856215834617615	0.7532665133476257	0.7856118679046631	0.819308876991272	1.254832744598389	0.7159532308578491	0.7386413812637329	0.8801883459091187	0.79569011926651	0.5115536451339722	1.130968689918518	1.038095831871033	0.9101463556289673	1.138537406921387	0.7577685117721558	1.643812656402588	0.7306200265884399	0.8197036385536194	0.704200804233551	0.9550010561943054	0.6995876431465149	0.8695757389068604	1.745188117027283	1.323756456375122	1.643258094787598	0.8610203266143799	1.181265115737915	1.164819836616516	0.8613668084144592	0.7745687961578369	1.037935495376587	1.128551840782166	1.209489464759827	1.26485550403595	1.7629554271698	0.738556444644928	0.7196379899978638	0.5120349526405334	0.70038902759552	0.7446175217628479	0.7714049220085144	0.6111074686050415	0.7435890436172485	0.8855565786361694	0.7935366034507751	0.7345039248466492	0.7389745712280273	0.7171742916107178	1.689787149429321	1.377929449081421	0.6863044500350952	0.4742618203163147	1.004752993583679	1.037987947463989	0.5412078499794006	0.5363559126853943	0.8198615312576294	0.7838840484619141	0.6909061074256897	0.7058725357055664	0.8643643856048584	1.111206412315369	0.7944589853286743	0.8401472568511963	0.7919026017189026	0.8643253445625305	0.863547682762146	0.6458627581596375	1.120355606079102	0.8150718212127686	0.7307219505310059	0.707180917263031	0.6905260682106018	0.7905555963516235	0.6296399831771851	1.716069102287292	1.144591212272644	0.8294371366500854	0.7852329611778259	0.8206570148468018	0.859064519405365	1.220921039581299	1.028623342514038	1.337908744812012	0.7615744471549988	0.8964989185333252	0.7494611740112305	0.5636690258979797	0.6975274682044983	1.568180918693542	1.2342848777771	1.096762299537659	1.380085110664368	0.7298222184181213	0.7582069635391235	1.085923671722412	1.068119168281555	1.019983768463135	0.899440586566925	0.6888818740844727	0.8119409084320068	0.9419137835502625	0.8410394191741943	0.6433920860290527	0.7302151918411255	0.4715798795223236	0.7554291486740112	1.067981958389282	1.122730493545532	1.296894788742065	0.8965722918510437	0.6871341466903687	0.7844005227088928	0.5147004723548889	0.4227165877819061	0.6767541766166687	1.103499174118042	0.5135958790779114	0.6764634251594543	0.6740593314170837	0.8261008262634277	0.903777539730072	0.8978712558746338	0.943478524684906	1.093592643737793	1.010672450065613	0.8587753176689148	0.7376736402511597	1.000734686851501	0.9472525715827942	0.7091244459152222	1.496399164199829	1.579760313034058	1.630596399307251	0.8012060523033142	0.608539879322052	0.9528517127037048	0.955736517906189	0.840747594833374	1.559250950813293	0.6108440756797791	1.085176587104797	0.5549405813217163	1.107055306434631	0.6797907948493958	1.032806634902954	0.8689788579940796	0.5330137014389038	1.617802262306213	1.643365263938904	1.030308365821838	0.6227709650993347	0.6194862127304077	0.982011079788208	0.9582729935646057	0.6182422637939453	1.32200038433075	1.896186590194702	0.7225072979927063	0.6910865306854248	0.7085807919502258	0.8406415581703186	1.032269477844238	1.33614444732666	0.7676933407783508	1.06233286857605	0.6839550733566284	0.9991027116775513	1.585924625396729	0.6567350029945374	1.084879040718079	0.6482254862785339	0.6286795735359192	0.6631198525428772	0.798326849937439	1.611220121383667	1.386944890022278	0.7524199485778809	0.7214031219482422	1.573178052902222	1.4574214220047	0.6438168883323669	1.559151172637939	0.7644971013069153	0.9513764381408691	0.6960823535919189	1.34740686416626	1.409051537513733	1.034723877906799	0.925719141960144	0.84998619556427	1.1367347240448	1.043477058410645	2.074708461761475	0.8388727307319641	0.8462231159210205	0.5598204731941223	0.6228600144386292	0.6496165990829468	0.8822187185287476	0.8439944386482239	1.511432766914368	1.44340980052948	0.8037559986114502	0.7364031672477722	1.577933669090271	1.611138105392456	1.659318566322327	0.8305867314338684	0.8124134540557861	0.6165458559989929	0.584325909614563	1.348012328147888	0.7443925142288208	1.145950078964233	1.081328868865967	0.6097478270530701	0.6705387830734253	0.6733459830284119	0.7410886287689209	0.7038087844848633	0.5015963912010193	0.5197976231575012	1.058610439300537	0.7145753502845764	1.074741005897522	1.05947208404541	0.9858806729316711	0.9544104337692261	0.7011491060256958	0.7319554686546326	0.9314948320388794	0.7740655541419983	0.8358091115951538	0.8979413509368896	0.9405446648597717
101-1002.2	0.844102144241333	0.7788083553314209	0.5709657073020935	0	0.5784096717834473	0.569736123085022	0.8364009857177734	0.8013755083084106	0.9370719194412231	0.9618784189224243	0.7411898374557495	0.8453672528266907	0.8762252926826477	1.274508953094482	0.9260407686233521	0.8629981875419617	0.9865765571594238	1.001613855361938	1.197906374931335	0.8457967638969421	0.86423259973526	0.9755920171737671	0.9133836627006531	0.6594898104667664	1.21065080165863	1.041141629219055	1.08156430721283	1.258474588394165	0.8841457962989807	1.721286416053772	0.9419221878051758	1.003038048744202	0.7670591473579407	1.053980827331543	0.9278579354286194	0.9879823327064514	1.714694499969482	1.368520617485046	1.510123372077942	0.9769432544708252	1.183747410774231	1.083733320236206	0.8670112490653992	0.9126284122467041	1.056872487068176	1.057384610176086	1.260334134101868	1.355946898460388	1.676131248474121	0.9602010250091553	0.8621922731399536	0.657277524471283	0.7769036889076233	0.7922074794769287	0.9372298121452332	0.8272377252578735	0.8285565972328186	1.042899131774902	0.9741648435592651	0.8049598336219788	0.9111821055412292	0.8500800132751465	1.701777815818787	1.406124114990234	0.8579127192497253	0.62904292345047	1.121676325798035	1.137590408325195	0.6972449421882629	0.7699964046478271	0.9212038516998291	0.8381416201591492	0.822187066078186	0.920124351978302	0.9735771417617798	1.187765121459961	0.865959107875824	0.9807843565940857	0.916915237903595	1.009973049163818	0.9852077960968018	0.8106158375740051	1.166658520698547	0.9790066480636597	0.8464065790176392	0.8155600428581238	0.8998425602912903	0.9268777966499329	0.722221314907074	1.606760501861572	1.237017273902893	0.8933908343315125	0.8953881859779358	0.9782237410545349	1.027182102203369	1.282179236412048	1.175331830978394	1.234918236732483	0.9245908856391907	1.027448177337646	0.9291578531265259	0.7785015106201172	0.8951526880264282	1.499665260314941	1.300214886665344	1.045973062515259	1.227919936180115	0.7773674130439758	0.8120545744895935	1.027080535888672	1.096538901329041	0.9635448455810547	1.038161396980286	0.8857115507125854	0.9321069717407227	1.085460782051086	1.010422110557556	0.7810783386230469	0.8310114741325378	0.4602783024311066	0.8295661211013794	1.139718890190125	1.0835782289505	1.172639846801758	0.9947022199630737	0.7037607431411743	0.9851499795913696	0.8496060371398926	0.7195557951927185	0.938874363899231	1.148731231689453	0.3568830192089081	0.6023446321487427	0.8079051375389099	1.055749297142029	1.020775318145752	0.9478897452354431	0.9177757501602173	1.143141508102417	0.9597925543785095	0.8659180402755737	0.9632236361503601	0.9647416472434998	0.9162758588790894	0.8363068699836731	1.426066994667053	1.557493209838867	1.60261869430542	0.9902734756469727	0.8285232186317444	1.023932218551636	1.034785389900208	0.9561777710914612	1.57719874382019	0.8804317712783813	1.09155797958374	0.7467422485351562	1.200913190841675	0.7692283391952515	0.8486088514328003	1.010708451271057	0.8114776015281677	1.531326770782471	1.6875981092453	1.201742649078369	0.6796538829803467	0.8166168928146362	1.093884587287903	0.9402402639389038	0.6803709268569946	1.282033085823059	1.943631529808044	0.8836195468902588	0.8550666570663452	0.8849233388900757	0.880633533000946	1.046663403511047	1.383987665176392	0.8497865796089172	1.193122029304504	0.9117262363433838	1.117562413215637	1.498359441757202	0.9084316492080688	1.198829293251038	0.8609892725944519	0.7356666326522827	0.7773881554603577	0.8967376351356506	1.554549694061279	1.45288097858429	0.8698332905769348	0.771320641040802	1.599382400512695	1.455067992210388	0.8734349012374878	1.591160416603088	0.933981716632843	1.098453283309937	0.8839884996414185	1.203674793243408	1.283359050750732	1.153231263160706	1.028399705886841	0.9584938883781433	1.195603728294373	1.080046534538269	2.0045485496521	0.9337973594665527	0.9333542585372925	0.7972561120986938	0.7876198887825012	0.9119251370429993	1.015527486801147	0.9959977865219116	1.436787962913513	1.388685584068298	0.8964375853538513	0.7906293869018555	1.562061429023743	1.596936225891113	1.624527454376221	0.9911842942237854	0.9450294375419617	0.7503153085708618	0.7457661032676697	1.246284365653992	0.8802964687347412	1.222172379493713	1.16426408290863	0.7562476992607117	0.809980034828186	0.7824614644050598	0.9126197695732117	0.8730025887489319	0.6466988325119019	0.678425133228302	1.096243023872375	0.8219727277755737	0.9970904588699341	1.037602186203003	0.8769357800483704	0.887967050075531	0.8376436233520508	0.9077745079994202	1.099883317947388	0.9411473274230957	1.010617733001709	1.041300535202026	1.016937375068665
101-1002.4	1.079339742660522	1.011178255081177	0.6496434807777405	0.5784096717834473	0	0.3409730494022369	0.9402576088905334	0.896361231803894	0.9663928747177124	1.033774852752686	0.919980525970459	0.6444154977798462	0.6080874800682068	0.9747662544250488	1.114405751228333	1.09116518497467	1.171612620353699	0.7844608426094055	1.392834424972534	0.866993248462677	0.9592136144638062	1.094961643218994	1.071454763412476	0.8218450546264648	1.402714729309082	1.288429260253906	1.256280422210693	1.411805510520935	1.06407618522644	1.861463308334351	1.015809893608093	1.153548121452332	0.923637330532074	1.16767942905426	1.001996159553528	0.6178880929946899	1.902828693389893	1.067776918411255	1.730647444725037	1.113912105560303	1.423767685890198	1.289987444877625	1.024690389633179	1.075056314468384	1.279869914054871	1.334655404090881	1.472062587738037	1.535252213478088	1.866326332092285	0.6088840365409851	0.7359280586242676	0.8058614730834961	0.825286328792572	0.6984465718269348	0.8654481768608093	0.9374135136604309	0.9653482437133789	1.203744053840637	0.7574516534805298	0.9641278982162476	0.8055562376976013	1.111221432685852	1.909161686897278	1.638694524765015	0.9680339694023132	0.7218071222305298	1.020201921463013	1.2315753698349	0.8626638650894165	0.7555780410766602	1.030259728431702	1.054335832595825	0.964758574962616	0.9113372564315796	1.113537192344666	1.307560086250305	1.014189004898071	1.089364528656006	1.033095002174377	1.118208646774292	1.117328882217407	0.9302898645401001	1.392829895019531	1.175801634788513	0.9346471428871155	0.8929687142372131	0.7404437661170959	1.038272857666016	0.8346347212791443	1.816237568855286	1.446696639060974	1.036161541938782	1.024425148963928	1.177658915519714	1.136438846588135	1.518124461174011	1.368379473686218	1.441835045814514	1.013694405555725	1.121690988540649	1.048929810523987	0.6239751577377319	0.480214387178421	1.682447075843811	1.379356741905212	1.284003376960754	1.502627730369568	0.9737314581871033	0.9734675884246826	1.172853469848633	1.22340977191925	1.102248191833496	0.8888949155807495	0.8124917149543762	1.0519038438797	1.155637264251709	0.957557737827301	0.8283458352088928	0.8606182336807251	0.5938040018081665	0.9620710611343384	1.075956225395203	1.340222120285034	1.456165790557861	1.175196766853333	0.2109337449073792	1.185130596160889	0.9832987189292908	0.8581259250640869	1.077808976173401	0.7214532494544983	0.4749593436717987	0.3135918378829956	0.938808262348175	1.104122996330261	1.154392957687378	0.7952024936676025	0.7446091175079346	0.836122453212738	0.6654674410820007	0.7037824392318726	1.080855488777161	1.082094669342041	0.8414971232414246	0.9469484090805054	1.627371311187744	1.757429122924805	1.806930422782898	1.146856188774109	0.7182716727256775	1.139228701591492	1.234860181808472	1.100180983543396	1.787952184677124	0.6028825640678406	1.316311717033386	0.8365638852119446	1.378649115562439	0.9612906575202942	1.144099473953247	1.131859064102173	0.4768983423709869	1.721462249755859	1.853654623031616	0.8645467162132263	0.8175387978553772	0.8728103041648865	0.7435040473937988	0.6461489796638489	0.8889080286026001	1.540516257286072	2.10982084274292	0.9473932385444641	1.038097023963928	1.054868698120117	1.205495238304138	1.349770665168762	1.590050339698792	1.04754626750946	1.370069265365601	1.027977228164673	1.254413366317749	1.701038241386414	1.040153622627258	0.815374493598938	0.7142302393913269	0.8342686891555786	0.6520695686340332	0.9781481027603149	1.747462511062622	1.673007369041443	0.6722536683082581	0.8907574415206909	1.793551087379456	1.64219605922699	1.05548095703125	1.774033427238464	1.123480200767517	0.7912198305130005	0.6728484034538269	1.496433258056641	1.545794367790222	0.8861719369888306	1.026304841041565	1.055910587310791	1.337966918945312	1.239568948745728	2.217309713363647	0.9926016330718994	1.051731705665588	0.8264850378036499	0.8900630474090576	0.6511319279670715	1.114375472068787	1.088482618331909	1.631708979606628	1.598082065582275	1.017516374588013	0.9275912046432495	1.789044141769409	1.803070068359375	1.828536748886108	1.190892696380615	1.074437379837036	0.7935967445373535	0.9455451965332031	1.452688336372375	1.108807563781738	1.480142951011658	1.402075886726379	0.9582311511039734	1.01997697353363	0.8672655820846558	1.017944812774658	1.000398755073547	0.6934446096420288	0.6487635374069214	1.211768746376038	0.9278489351272583	1.204446911811829	1.253485321998596	1.082444787025452	1.0352543592453	0.9322220683097839	1.000968337059021	0.702484667301178	0.8888670802116394	1.113390803337097	1.111183643341064	0.9763945937156677
